geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
47640,-13.3890632,-44.2005574,santa maria da vitoria,BA
47650,-13.3506116,-44.6490345,correntina,BA
47655,-13.6231492,-44.4676534,jaborandi,BA
47665,-13.4031642,-44.1947213,sao felix do coribe,BA
47680,-14.1803738,-44.5353399,cocos,BA
47690,-13.8252043,-44.4538878,coribe,BA
47700,-12.9807690,-44.0497439,santana,BA
47730,-13.0759815,-44.2019611,canapolis,BA
47740,-12.7593361,-43.9469306,serra dourada,BA
47750,-12.4847971,-43.9611726,brejolandia,BA
47760,-12.6235238,-44.0617748,tabocas do brejo velho,BA
47800,-12.1447457,-44.9912368,barreiras,BA
47801,-12.1396283,-44.9890756,barreiras,BA
47802,-12.1476967,-44.9849012,barreiras,BA
47803,-12.1470796,-44.9868978,barreiras,BA
47804,-12.1549820,-44.9964778,barreiras,BA
47805,-12.1495215,-45.0008295,barreiras,BA
47806,-12.1492482,-44.9946356,barreiras,BA
47807,-12.1534413,-45.0022672,barreiras,BA
47808,-12.1506693,-45.0001736,barreiras,BA
47810,-12.1368781,-45.0097359,barreiras,BA
47813,-12.1779243,-44.6607105,barreiras,BA
47814,-12.9485005,-38.4606323,barreiras,BA
47820,-12.4005737,-45.0165817,sao desiderio,BA
47825,-12.4292251,-45.0860460,sítio grande,BA
47827,-26.9198729,-49.0868023,roda velha,BA
47830,-12.3057396,-44.5388124,baianopolis,BA
47845,-12.3139124,-44.8595473,catolândia,BA
47850,-12.0925130,-45.8069267,luis eduardo magalhaes,BA
47900,-11.9866195,-44.2576931,cotegipe,BA
47940,-12.1213780,-43.8895382,wanderley,BA
47950,-12.2344681,-44.4100200,cristopolis,BA
47960,-12.0063844,-44.6981626,angical,BA
47970,-11.7497592,-44.9097222,riachao das neves,BA
47990,-11.0170332,-45.2582502,formosa do rio preto,BA
48000,-12.1394414,-38.4229761,alagoinhas,BA
48005,-12.1402103,-38.4223045,alagoinhas,BA
48010,-12.1323901,-38.4214714,alagoinhas,BA
48011,-12.1235041,-38.4165670,alagoinhas,BA
48020,-12.1326058,-38.4155602,alagoinhas,BA
48030,-12.1374914,-38.4051864,alagoinhas,BA
48031,-12.1469713,-38.4210923,alagoinhas,BA
48040,-12.1453210,-38.4210861,alagoinhas,BA
48050,-12.1433876,-38.4321267,alagoinhas,BA
48051,-12.1512205,-38.4277761,alagoinhas,BA
48060,-12.1414029,-38.4382474,alagoinhas,BA
48070,-12.1341820,-38.4388190,alagoinhas,BA
48071,-12.1312606,-38.4395097,alagoinhas,BA
48080,-12.1306240,-38.4337703,alagoinhas,BA
48090,-12.1231335,-38.4302404,alagoinhas,BA
48103,-4.5962448,-42.8545167,boa uniao,BA
48108,-12.2113601,-38.2027164,aracas,BA
48110,-12.3638410,-38.3818689,catu,BA
48120,-12.4254499,-38.3273645,pojuca,BA
48130,-12.0913306,-38.5003316,aramari,BA
48140,-12.1461567,-38.6438270,pedrao,BA
48150,-12.0141183,-38.6278945,ouricangas,BA
48170,-11.8400854,-38.7572991,agua fria,BA
48180,-11.9459790,-38.0822356,entre rios,BA
48280,-12.5268441,-38.2631204,mata de sao joao,BA
48288,-12.5768100,-38.0041700,açu da torre,BA
48289,-12.5753693,-38.0026735,mata de sao joao,BA
48290,-12.2559975,-38.0387306,itanagra,BA
48300,-11.8155269,-37.6178547,conde,BA
48310,-11.5640531,-37.7829201,jandaira,BA
48330,-11.4864525,-37.9320431,rio real,BA
48350,-11.6651729,-38.0916043,apora,BA
48355,-13.4688355,-39.2402599,itamira,BA
48360,-11.6634956,-38.0238527,acajutiba,BA
48370,-11.7970635,-37.9476467,esplanada,BA
48390,-11.9525831,-37.9473734,cardeal da silva,BA
48400,-10.8555880,-38.5364767,ribeira do pombal,BA
48405,-10.5851668,-38.6184619,banzae,BA
48410,-10.5930721,-38.3849929,cicero dantas,BA
48413,-10.5361100,-38.6066700,sao joao da fortaleza,BA
48415,-10.5953096,-38.2130062,fatima,BA
48420,-10.4116379,-38.3272778,antas,BA
48430,-10.6805025,-37.8659960,paripiranga,BA
48435,-10.5366169,-38.1149205,adustina,BA
48440,-10.9980302,-38.4033005,ribeira do amparo,BA
48445,-10.6780414,-38.2827742,heliopolis,BA
48450,-11.1004536,-38.5162076,cipo,BA
48455,-10.3348679,-38.4206387,novo triunfo,BA
48460,-11.2405603,-38.4811120,nova soure,BA
48470,-11.3630022,-38.3294388,olindina,BA
48475,-11.3099484,-38.2195161,itapicuru,BA
48480,-11.5103504,-38.1514774,crisopolis,BA
48485,-11.6050146,-38.5830938,satiro dias,BA
48490,-11.7880639,-38.3553660,inhambupe,BA
48500,-10.5066478,-39.0117824,euclides da cunha,BA
48520,-9.8999709,-39.0334939,canudos,BA
48540,-9.9538055,-38.6714366,jeremoabo,BA
48565,-10.3597848,-38.1788944,sitio do quinto,BA
48570,-9.7345686,-38.1269606,santa brigida,BA
48580,-10.0223868,-37.9161221,pedro alexandre,BA
48590,-10.2862446,-37.9266780,coronel joao sa,BA
48601,-9.4043938,-38.2202968,paulo afonso,BA
48602,-9.4044678,-38.2223375,paulo afonso,BA
48603,-9.4089427,-38.2295943,paulo afonso,BA
48604,-9.3926233,-38.2389195,paulo afonso,BA
48605,-9.3975351,-38.2263169,paulo afonso,BA
48606,-9.3925888,-38.2101682,paulo afonso,BA
48607,-9.3958048,-38.2188612,paulo afonso,BA
48608,-9.4028256,-38.2136129,paulo afonso,BA
48609,-9.4311099,-38.2174432,paulo afonso,BA
48610,-9.4414920,-38.2231906,paulo afonso,BA
48611,-9.4308765,-38.2153270,paulo afonso,BA
48620,-9.3423782,-38.2562771,gloria,BA
48630,-8.8597038,-38.7629024,rodelas,BA
48650,-9.1712995,-39.0572988,macururé,BA
48660,-8.9527782,-39.0801997,chorrocho,BA
48668,-13.0091012,-38.5259790,barra do tarrachil,BA
48680,-8.6958258,-39.1555267,abare,BA
48685,-8.6326548,-39.2443856,ibo,BA
48700,-11.6617597,-39.0052365,serrinha,BA
48705,-11.5314222,-39.0775949,barrocas,BA
48710,-11.8074059,-39.1197942,candeal,BA
48720,-11.7956499,-38.8836509,lamarao,BA
48725,-11.7478664,-39.1923565,ichu,BA
48730,-11.5702692,-39.2794274,conceicao do coite,BA
48740,-13.5325073,-38.9930524,salgadalia,BA
48745,-12.2403864,-38.9322940,conceição do coité,BA
48750,-11.4935207,-39.4236740,retirolandia,BA
48760,-11.3352609,-38.9619472,araci,BA
48770,-11.4870493,-38.9952894,teofilandia,BA
48780,-11.6210674,-38.8079781,biritinga,BA
48790,-10.9704373,-38.7890716,tucano,BA
48793,-11.0277801,-38.7918949,tucano,BA
48800,-10.4389056,-39.3316602,monte santo,BA
48830,-10.7532868,-39.2088462,quijingue,BA
48832,-10.6740791,-39.0505751,algodões,BA
48840,-10.6693924,-39.4976476,cansancao,BA
48850,-10.6925059,-39.8530314,itiuba,BA
48860,-10.9775244,-39.6271830,queimadas,BA
48870,-10.8238910,-39.4289077,nordestina,BA
48880,-11.2535330,-39.3776620,santaluz,BA
48890,-11.4109079,-39.4627978,valente,BA
48895,-11.4632258,-39.5265665,sao domingos,BA
48900,-9.4323541,-40.5021639,juazeiro,BA
48901,-9.4331656,-40.5125686,juazeiro,BA
48902,-9.4199519,-40.5119229,juazeiro,BA
48903,-9.4127562,-40.5014427,juazeiro,BA
48904,-9.4205780,-40.4994596,juazeiro,BA
48905,-9.4242052,-40.4940667,juazeiro,BA
48906,-9.4332134,-40.4961204,juazeiro,BA
48907,-9.4319589,-40.4981790,juazeiro,BA
48908,-9.4544286,-40.5006623,juazeiro,BA
48909,-9.4405945,-40.5048522,juazeiro,BA
48913,-9.4474101,-40.5026748,juazeiro,BA
48914,-9.4508958,-40.4942912,juazeiro,BA
48916,-9.4249786,-40.5169484,juazeiro,BA
48922,-9.5892716,-40.4254455,carnaiba do sertao,BA
48925,-9.4706995,-40.8122170,sobradinho,BA
48930,-8.9732560,-39.8851449,curaca,BA
48950,-9.8414774,-39.4791594,uaua,BA
48960,-10.2628130,-40.1920126,jaguarari,BA
48967,-10.3336142,-40.1515249,jaguarari,BA
48970,-10.4623416,-40.1837670,senhor do bonfim,BA
48990,-10.3447022,-39.8306188,andorinha,BA
49000,-11.0091004,-37.0771238,aracaju,SE
49001,-11.0043686,-37.0916578,aracaju,SE
49004,-11.0691713,-37.1218489,aracaju,SE
49005,-11.0597038,-37.1067468,aracaju,SE
49007,-11.0756157,-37.1356161,aracaju,SE
49008,-11.0958569,-37.1395507,aracaju,SE
49009,-11.0992141,-37.1348862,aracaju,SE
49010,-10.9124507,-37.0534345,aracaju,SE
49015,-10.9224067,-37.0508528,aracaju,SE
49020,-10.9302429,-37.0516908,aracaju,SE
49025,-10.9384107,-37.0571486,aracaju,SE
49026,-10.9465697,-37.0572393,aracaju,SE
49027,-10.9416210,-37.0635767,aracaju,SE
49030,-10.9716215,-37.0673409,aracaju,SE
49031,-10.9701201,-37.0671917,aracaju,SE
49032,-10.9701929,-37.0558767,aracaju,SE
49033,-11.0105478,-37.0924114,aracaju,SE
49035,-10.9714427,-37.0457237,aracaju,SE
49036,-10.9760514,-37.0455307,aracaju,SE
49037,-10.9910930,-37.0606726,aracaju,SE
49038,-10.9952900,-37.0782437,aracaju,SE
49040,-10.9521821,-37.0718992,aracaju,SE
49041,-10.9808744,-37.0888817,aracaju,SE
49042,-10.9709290,-37.0809832,aracaju,SE
49043,-10.9657822,-37.0902331,aracaju,SE
49044,-10.9866919,-37.1004063,aracaju,SE
49045,-10.9322145,-37.0660677,aracaju,SE
49046,-10.9468418,-37.0572321,aracaju,SE
49047,-10.9395503,-37.0745523,aracaju,SE
49048,-10.9421609,-37.0709538,aracaju,SE
49050,-10.9265180,-37.0635379,aracaju,SE
49051,-10.9284545,-37.0624702,aracaju,SE
49052,-10.9190171,-37.0639136,aracaju,SE
49055,-10.9131108,-37.0617440,aracaju,SE
49060,-10.8986523,-37.0614420,aracaju,SE
49063,-10.8863359,-37.0624765,aracaju,SE
49065,-10.8973850,-37.0532431,aracaju,SE
49066,-10.8926195,-37.0530144,aracaju,SE
49067,-10.8776397,-37.0548387,aracaju,SE
49070,-10.9022258,-37.0755377,aracaju,SE
49071,-10.8849389,-37.0819984,aracaju,SE
49072,-10.9015099,-37.0691099,aracaju,SE
49075,-10.9150916,-37.0725896,aracaju,SE
49080,-10.9174186,-37.0803963,aracaju,SE
49082,-10.9113279,-37.0825502,aracaju,SE
49085,-10.9066423,-37.0813413,aracaju,SE
49087,-10.8945476,-37.0818557,aracaju,SE
49088,-10.9282842,-37.0887223,aracaju,SE
49089,-10.9742078,-37.1114727,aracaju,SE
49090,-10.8956649,-37.0955820,aracaju,SE
49091,-10.8891417,-37.0976823,aracaju,SE
49092,-10.9443466,-37.1086494,aracaju,SE
49095,-10.9403411,-37.0817741,aracaju,SE
49096,-10.9147988,-37.0848448,aracaju,SE
49097,-10.9336596,-37.0788494,aracaju,SE
49100,-10.9594786,-37.1516455,sao cristovao,SE
49120,-11.0213793,-37.3240674,itaporanga d'ajuda,SE
49130,-10.7314207,-37.1868873,riachuelo,SE
49140,-10.9105460,-37.0285230,barra dos coqueiros,SE
49160,-10.8645893,-37.0957924,nossa senhora do socorro,SE
49170,-10.7981402,-37.1630078,laranjeiras,SE
49180,-10.7874070,-37.0525651,santo amaro das brotas,SE
49190,-10.7389156,-36.8568246,pirambu,SE
49200,-11.2597749,-37.4357141,estancia,SE
49220,-11.2647014,-37.6191748,araua,SE
49230,-11.3533332,-37.4487262,santa luzia do itanhy,SE
49250,-11.5225964,-37.5090014,indiaroba,SE
49260,-11.3814188,-37.6609772,umbauba,SE
49270,-11.4770311,-37.7559258,cristinapolis,SE
49280,-11.3745915,-37.8402409,tomar do geru,SE
49290,-11.2748050,-37.7907954,itabaianinha,SE
49300,-11.1846110,-38.0012569,tobias barreto,SE
49320,-11.0694731,-37.7264151,riachao do dantas,SE
49350,-11.1914884,-37.6737441,pedrinhas,SE
49360,-11.1475012,-37.6189439,boquim,SE
49390,-11.0341266,-37.4755029,salgado,SE
49400,-10.9161787,-37.6716190,lagarto,SE
49480,-10.7405529,-37.8068572,simao dias,SE
49490,-10.7151337,-38.1750856,poco verde,SE
49500,-10.6860327,-37.4275480,itabaiana,SE
49501,-10.6798064,-37.4188984,itabaiana,SE
49503,-10.6934859,-37.4277867,itabaiana,SE
49504,-10.6974342,-37.4268939,itabaiana,SE
49505,-10.7089131,-37.4252440,itabaiana,SE
49506,-10.6898965,-37.4348901,itabaiana,SE
49507,-10.7098929,-37.4266699,itabaiana,SE
49509,-10.6809581,-37.4316961,itabaiana,SE
49510,-10.6766012,-37.4390352,itabaiana,SE
49514,-10.5494412,-37.5426372,frei paulo,SE
49517,-10.5683077,-37.7234171,pinhao,SE
49520,-10.7503944,-37.4932301,campo do brito,SE
49525,-10.7921487,-37.5675876,sao domingos,SE
49530,-10.5380543,-37.4359663,ribeiropolis,SE
49535,-10.3860748,-37.3787859,sao miguel do aleixo,SE
49540,-10.3973886,-37.4537691,nossa senhora aparecida,SE
49550,-10.3598181,-37.7049279,carira,SE
49560,-10.5810023,-37.3412666,moita bonita,SE
49565,-10.6652179,-37.5421872,macambira,SE
49570,-10.6585744,-37.3073070,malhador,SE
49580,-10.7569143,-37.3136910,areia branca,SE
49600,-10.4643566,-37.2108065,nossa senhora das dores,SE
49630,-10.6053080,-37.1130284,siriri,SE
49640,-10.6465983,-37.1925567,santa rosa de lima,SE
49650,-10.6789848,-37.1504540,divina pastora,SE
49660,-10.3545524,-37.1829196,cumbe,SE
49670,-10.2623118,-37.3121124,feira nova,SE
49680,-10.2319304,-37.4129859,nossa senhora da gloria,SE
49690,-10.0280897,-37.5630697,monte alegre de sergipe,SE
49700,-10.5042906,-37.0537398,capela,SE
49740,-10.6483361,-36.9876312,carmopolis,SE
49750,-10.6852714,-36.9859550,general maynard,SE
49760,-10.7032782,-37.0355142,rosario do catete,SE
49770,-10.7392411,-37.0863528,maruim,SE
49780,-10.4159451,-36.9581625,muribeca,SE
49790,-10.2847656,-37.0192931,aquidaba,SE
49800,-9.9165273,-37.3089185,porto da folha,SE
49810,-9.8187597,-37.6900918,poco redondo,SE
49820,-9.6737315,-37.8002195,caninde de sao francisco,SE
49830,-9.9695260,-37.0830845,gararu,SE
49860,-10.2291726,-37.1969167,graccho cardoso,SE
49880,-10.1372585,-36.9713602,canhoba,SE
49890,-10.0780822,-37.0543162,nossa senhora de lourdes,SE
49900,-10.2144708,-36.8358978,propria,SE
49910,-10.2061615,-36.8848531,telha,SE
49920,-10.1299352,-36.9266157,amparo de sao francisco,SE
49930,-10.2514070,-36.8828104,cedro de sao joao,SE
49940,-10.3546298,-36.9189863,malhada dos bois,SE
49945,-10.3491993,-36.8856655,sao francisco,SE
49950,-10.3492289,-36.8043291,japoata,SE
49960,-10.5914010,-36.9427369,japaratuba,SE
49970,-10.4527691,-36.6451010,pacatuba,SE
49980,-10.3259308,-36.5775288,neopolis,SE
49985,-10.2708996,-36.6221873,santana do sao francisco,SE
49990,-10.4359429,-36.5370469,ilha das flores,SE
49995,-10.4300715,-36.4665609,brejo grande,SE
50010,-8.0638535,-34.8783710,recife,PE
50020,-8.0686813,-34.8805655,recife,PE
50030,-8.0629131,-34.8724057,recife,PE
50040,-8.0536584,-34.8779581,recife,PE
50050,-8.0548589,-34.8870624,recife,PE
50060,-8.0626473,-34.8870970,recife,PE
50070,-8.0610035,-34.8939167,recife,PE
50080,-8.0723217,-34.8979963,recife,PE
50090,-8.0745514,-34.8950347,recife,PE
50100,-8.0485982,-34.8865678,recife,PE
50110,-8.0419722,-34.8794140,recife,PE
50160,-8.0570816,-34.9081325,recife,PE
50610,-8.0547155,-34.9087122,recife,PE
50620,-8.0453570,-34.9145443,recife,PE
50630,-8.0565595,-34.9229241,recife,PE
50640,-8.0594794,-34.9317565,recife,PE
50650,-8.0568137,-34.9376429,recife,PE
50660,-8.0622759,-34.9391775,recife,PE
50670,-8.0447068,-34.9398938,recife,PE
50680,-8.0340840,-34.9322570,recife,PE
50690,-8.0315198,-34.9386704,recife,PE
50710,-8.0454611,-34.9083827,recife,PE
50711,-8.0511548,-34.9212864,recife,PE
50720,-8.0579268,-34.9112288,recife,PE
50721,-8.0512792,-34.9309209,recife,PE
50730,-8.0569890,-34.9429215,recife,PE
50731,-8.0409860,-34.9327955,recife,PE
50740,-8.0419884,-34.9478077,recife,PE
50741,-8.0504025,-34.9586673,recife,PE
50750,-8.0683458,-34.9071624,recife,PE
50751,-8.0650256,-34.9179356,recife,PE
50760,-8.0713975,-34.9196282,recife,PE
50761,-8.0700888,-34.9290547,recife,PE
50770,-8.0812182,-34.9103068,recife,PE
50771,-8.0841614,-34.9229051,recife,PE
50780,-8.0963431,-34.9402974,recife,PE
50781,-8.0833335,-34.9374842,recife,PE
50790,-8.0801183,-34.9498360,recife,PE
50791,-8.0883165,-34.9675475,recife,PE
50800,-8.0332963,-34.9481211,recife,PE
50810,-8.0392290,-34.9564666,recife,PE
50820,-8.0760724,-34.9175134,recife,PE
50830,-8.0696054,-34.9110444,recife,PE
50850,-8.0816364,-34.9181789,recife,PE
50860,-8.0942524,-34.9251831,recife,PE
50865,-8.0825372,-34.9318119,recife,PE
50870,-8.0956983,-34.9334066,recife,PE
50875,-8.1019855,-34.9325705,recife,PE
50900,-8.0906060,-34.9420952,recife,PE
50910,-8.0818996,-34.9410618,recife,PE
50920,-8.0882893,-34.9556211,recife,PE
50930,-8.0915715,-34.9543495,recife,PE
50940,-8.0816571,-34.9657122,recife,PE
50950,-8.0708732,-34.9575012,recife,PE
50960,-8.0371923,-34.9831263,recife,PE
50970,-8.0352706,-34.9760142,recife,PE
50980,-8.0283044,-34.9594426,recife,PE
51010,-8.0850326,-34.8811191,recife,PE
51011,-8.0964533,-34.8853677,recife,PE
51020,-8.1152996,-34.8966851,recife,PE
51021,-8.1256129,-34.9027322,recife,PE
51030,-8.1361826,-34.9064394,recife,PE
51110,-8.0872033,-34.8889578,recife,PE
51111,-8.1063879,-34.8892431,recife,PE
51130,-8.1436625,-34.9086922,recife,PE
51150,-8.1065958,-34.9145247,recife,PE
51160,-8.1125158,-34.9064011,recife,PE
51170,-8.0914760,-34.9129783,recife,PE
51180,-8.1026891,-34.9144451,recife,PE
51190,-8.1152933,-34.9196050,recife,PE
51200,-8.1128001,-34.9143606,recife,PE
51220,-8.1124840,-34.9325184,recife,PE
51230,-8.1147512,-34.9396929,recife,PE
51240,-8.1239377,-34.9368929,recife,PE
51250,-8.1358907,-34.9325358,recife,PE
51260,-8.1325013,-34.9417132,recife,PE
51270,-8.1071878,-34.9408111,recife,PE
51275,-8.1079032,-34.9479861,recife,PE
51280,-8.1177825,-34.9492769,recife,PE
51290,-8.1224317,-34.9472680,recife,PE
51300,-8.1286613,-34.9471745,recife,PE
51310,-8.1358319,-34.9496995,recife,PE
51320,-8.1322738,-34.9515463,recife,PE
51330,-8.1261545,-34.9568712,recife,PE
51335,-8.1131466,-34.9625855,recife,PE
51340,-8.1180661,-34.9561406,recife,PE
51345,-8.1114733,-34.9547205,recife,PE
51346,-8.1074313,-34.9622943,recife,PE
51350,-8.1082999,-34.9226138,recife,PE
52010,-8.0588671,-34.9002106,recife,PE
52011,-8.0498842,-34.9008343,recife,PE
52020,-8.0454131,-34.8944794,recife,PE
52021,-8.0414601,-34.8902033,recife,PE
52030,-8.0370256,-34.8857625,recife,PE
52031,-8.0351471,-34.8810159,recife,PE
52040,-8.0282801,-34.8812590,recife,PE
52041,-8.0341940,-34.8948140,recife,PE
52050,-8.0383181,-34.8997469,recife,PE
52051,-8.0287450,-34.9074665,recife,PE
52060,-8.0344403,-34.9115483,recife,PE
52061,-8.0329501,-34.9222539,recife,PE
52070,-8.0286255,-34.9182278,recife,PE
52071,-8.0230811,-34.9299760,recife,PE
52080,-8.0165741,-34.9121983,recife,PE
52081,-8.0163050,-34.9228355,recife,PE
52090,-8.0140036,-34.9292575,recife,PE
52091,-8.0046227,-34.9349605,recife,PE
52110,-8.0259770,-34.9003456,recife,PE
52111,-8.0196155,-34.8993508,recife,PE
52120,-8.0226561,-34.8901854,recife,PE
52121,-8.0191062,-34.8863482,recife,PE
52125,-8.0204314,-34.8786127,recife,PE
52130,-8.0099773,-34.8934113,recife,PE
52131,-8.0085304,-34.9039741,recife,PE
52140,-8.0039100,-34.9049643,recife,PE
52150,-8.0028635,-34.9126842,recife,PE
52160,-7.9926125,-34.9165751,recife,PE
52165,-7.9847323,-34.9196316,recife,PE
52170,-7.9782867,-34.9179134,recife,PE
52171,-8.0185802,-34.9551251,recife,PE
52190,-8.0024310,-34.9263334,recife,PE
52191,-7.9999011,-34.9243938,recife,PE
52210,-8.0180425,-34.9117298,recife,PE
52211,-8.0194124,-34.9053917,recife,PE
52221,-8.0120754,-34.8851867,recife,PE
52280,-8.0179874,-34.9161528,recife,PE
52290,-7.9924030,-34.9400646,recife,PE
52291,-7.9932648,-34.9341592,recife,PE
52390,-7.9869474,-34.9301142,recife,PE
52490,-8.0127415,-34.9292524,recife,PE
53010,-8.0215209,-34.8537400,olinda,PE
53012,-5.7836709,-35.1969468,natal,RN
53020,-8.0142295,-34.8548329,olinda,PE
53025,-8.0143124,-34.8540351,olinda,PE
53030,-7.9992975,-34.8424328,olinda,PE
53040,-7.9711256,-34.8343339,olinda,PE
53050,-7.9730850,-34.8398227,olinda,PE
53060,-7.9732344,-34.8493054,olinda,PE
53070,-7.9646556,-34.8451702,olinda,PE
53080,-7.9620074,-34.8511436,olinda,PE
53090,-7.9605355,-34.8529613,olinda,PE
53110,-8.0277035,-34.8709893,olinda,PE
53120,-8.0104875,-34.8463740,olinda,PE
53130,-7.9882752,-34.8406423,olinda,PE
53140,-7.9774731,-34.8420789,olinda,PE
53150,-7.9647443,-34.8398811,olinda,PE
53160,-7.9921132,-34.8983551,olinda,PE
53170,-7.9877525,-34.9068614,olinda,PE
53180,-7.9914030,-34.8935911,olinda,PE
53190,-7.9821119,-34.8994729,olinda,PE
53210,-7.9970367,-34.9009532,olinda,PE
53220,-8.0110180,-34.8761953,olinda,PE
53230,-8.0127116,-34.8643221,olinda,PE
53240,-8.0075543,-34.8526343,olinda,PE
53250,-7.9863147,-34.8524054,olinda,PE
53260,-8.0076733,-34.8819281,olinda,PE
53270,-8.0001355,-34.8880244,olinda,PE
53280,-7.9957485,-34.8895645,olinda,PE
53290,-8.0076971,-34.8702342,olinda,PE
53300,-8.0050941,-34.8746495,olinda,PE
53320,-8.0005034,-34.8525253,olinda,PE
53330,-8.0026815,-34.8598840,olinda,PE
53350,-7.9868006,-34.8631013,olinda,PE
53360,-7.9790113,-34.8833603,olinda,PE
53370,-7.9937195,-34.8599460,olinda,PE
53401,-7.9419914,-34.8786975,paulista,PE
53402,-7.9636179,-34.8704041,paulista,PE
53403,-7.9577702,-34.8748691,paulista,PE
53404,-7.9774191,-34.9041348,paulista,PE
53405,-7.9617343,-34.8735816,paulista,PE
53407,-7.9529290,-34.8927391,paulista,PE
